0,0.000085,0.000729,0.000004
0.000001,0.000269,0.000651,0.000004
0.000001,0.001732,0.000654,0.000004
0.000001,0.000051,0.000744,0.000004
0.000001,0.000403,0.000637,0.000004
0.000001,0.003747,0.000633,0.000004
0.000001,0.000041,0.000626,0.000004
0.000001,0.000283,0.000634,0.000004
0.000001,0.003022,0.000617,0.000003
0,0.000117,0.000927,0.000003
0.000001,0.000671,0.000666,0.000004
0.000001,0.001406,0.000655,0.000003
0.000001,0.000062,0.000742,0.000004
0.000001,0.000416,0.000649,0.000004
0.000001,0.001212,0.00064,0.000004
0.000001,0.000101,0.000955,0.000004
0.000001,0.000344,0.000639,0.000004
0.000001,0.002586,0.000636,0.000004
0.000001,0.000076,0.000825,0.000004
0.000001,0.000337,0.000656,0.000003
0.000001,0.000556,0.00065,0.000003
0.000001,0.000289,0.000701,0.000004
0.000001,0.000739,0.00064,0.000004
0.000001,0.001482,0.000641,0.000004
0.000001,0.000104,0.000648,0.000004
0.000001,0.000603,0.000642,0.000003
0.000001,0.001735,0.000638,0.000004
0.000001,0.000079,0.000632,0.000003
0.000001,0.000506,0.000639,0.000004
0.000001,0.001496,0.000638,0.000003
0.000001,0.00017,0.000631,0.000004
0.000001,0.00041,0.000635,0.000004
0.000001,0.002416,0.000632,0.000003
0.000001,0.000069,0.000675,0.000003
0.000001,0.000711,0.000661,0.000004
0.000001,0.000643,0.000649,0.000004
0.000001,0.0001,0.000737,0.000004
0.000001,0.000413,0.000635,0.000003
0.000001,0.003921,0.000641,0.000004
0.000001,0.000075,0.000789,0.000003
0.000001,0.000849,0.000633,0.000003
0.000001,0.003702,0.00063,0.000003
0.000001,0.000058,0.000718,0.000003
0.000001,0.000497,0.000662,0.000004
0.000001,0.002502,0.000649,0.000004
0.000001,0.000035,0.00074,0.000007
0.000001,0.000418,0.00064,0.000003
0.000001,0.002319,0.000634,0.000004
0.000001,0.000065,0.000777,0.000004
0.000001,0.000237,0.000633,0.000003
0.000001,0.001403,0.000647,0.000004
0.000001,0.000113,0.000617,0.000003
0.000001,0.000287,0.000646,0.000004
0.000001,0.000572,0.000629,0.000004
0.000001,0.000322,0.00065,0.000004
0.000001,0.000488,0.000657,0.000004
0.000001,0.003008,0.00065,0.000004
0.000001,0.000112,0.000641,0.000004
0.000001,0.000301,0.000646,0.000003
0.000001,0.001058,0.00063,0.000004
0.000001,0.000155,0.000576,0.000003
0.000001,0.00082,0.000643,0.000004
0.000001,0.004204,0.00064,0.000003
0.000001,0.00018,0.000591,0.000003
0.000001,0.000296,0.000644,0.000004
0.000001,0.00005,0.000636,0.000004
0.000001,0.000146,0.000764,0.000004
0.000001,0.000455,0.000648,0.000004
0.000001,0.004264,0.000637,0.000004
0.000001,0.000033,0.000643,0.000004
0.000001,0.000523,0.000667,0.000004
0.000001,0.001967,0.000656,0.000004
0.000001,0.000224,0.000667,0.000004
0.000001,0.000404,0.000641,0.000003
0.000001,0.001826,0.00064,0.000003
0.000001,0.000074,0.000746,0.000004
0.000001,0.000653,0.000646,0.000004
0,0.002163,0.000637,0.000004
